File Name,MIoU Prediction 1,MIoU Prediction 2,Delta MIoU
weimar_000006_000019_gtFine_labelTrainIds.png,34.49,36.2,1.71
zurich_000040_000019_gtFine_labelTrainIds.png,46.2,47.91,1.71
aachen_000121_000019_gtFine_labelTrainIds.png,30.42,32.12,1.7
dusseldorf_000071_000019_gtFine_labelTrainIds.png,34.02,35.71,1.7
hanover_000000_029455_gtFine_labelTrainIds.png,33.9,35.6,1.7
monchengladbach_000001_001936_gtFine_labelTrainIds.png,33.72,35.42,1.7
strasbourg_000000_006621_gtFine_labelTrainIds.png,34.43,36.13,1.7
strasbourg_000000_016247_gtFine_labelTrainIds.png,26.94,28.64,1.7
tubingen_000122_000019_gtFine_labelTrainIds.png,31.96,33.66,1.7
bremen_000304_000019_gtFine_labelTrainIds.png,35.35,37.03,1.69
dusseldorf_000160_000019_gtFine_labelTrainIds.png,28.13,29.83,1.69
dusseldorf_000173_000019_gtFine_labelTrainIds.png,40.32,42.01,1.69
hamburg_000000_096063_gtFine_labelTrainIds.png,27.35,29.04,1.69
hanover_000000_011471_gtFine_labelTrainIds.png,31.16,32.85,1.69
jena_000037_000019_gtFine_labelTrainIds.png,32.42,34.11,1.69
monchengladbach_000000_024637_gtFine_labelTrainIds.png,24.24,25.93,1.69
strasbourg_000000_006264_gtFine_labelTrainIds.png,27.66,29.35,1.69
strasbourg_000000_030017_gtFine_labelTrainIds.png,26.63,28.32,1.69
aachen_000014_000019_gtFine_labelTrainIds.png,41.66,43.34,1.68
aachen_000088_000019_gtFine_labelTrainIds.png,28.16,29.84,1.68
bochum_000000_022414_gtFine_labelTrainIds.png,32.33,34,1.68
bochum_000000_031687_gtFine_labelTrainIds.png,34,35.68,1.68
bremen_000043_000019_gtFine_labelTrainIds.png,28.74,30.43,1.68
bremen_000259_000019_gtFine_labelTrainIds.png,31.34,33.01,1.68
cologne_000003_000019_gtFine_labelTrainIds.png,27.78,29.46,1.68
cologne_000102_000019_gtFine_labelTrainIds.png,29.2,30.88,1.68
dusseldorf_000121_000019_gtFine_labelTrainIds.png,29.45,31.14,1.68
erfurt_000084_000019_gtFine_labelTrainIds.png,31.87,33.54,1.68
erfurt_000095_000019_gtFine_labelTrainIds.png,21.72,23.4,1.68
tubingen_000067_000019_gtFine_labelTrainIds.png,22.04,23.72,1.68
ulm_000008_000019_gtFine_labelTrainIds.png,31.32,32.99,1.68
zurich_000016_000019_gtFine_labelTrainIds.png,34.34,36.02,1.68
strasbourg_000001_011775_gtFine_labelTrainIds.png,30.67,32.34,1.67
tubingen_000124_000019_gtFine_labelTrainIds.png,34.9,36.57,1.67
bochum_000000_008448_gtFine_labelTrainIds.png,26.06,27.72,1.66
erfurt_000022_000019_gtFine_labelTrainIds.png,33.09,34.76,1.66
hamburg_000000_093325_gtFine_labelTrainIds.png,31.45,33.11,1.66
jena_000047_000019_gtFine_labelTrainIds.png,38.47,40.13,1.66
strasbourg_000001_052430_gtFine_labelTrainIds.png,19.37,21.03,1.66
strasbourg_000001_061384_gtFine_labelTrainIds.png,25.55,27.2,1.66
ulm_000061_000019_gtFine_labelTrainIds.png,27.62,29.28,1.66
weimar_000082_000019_gtFine_labelTrainIds.png,32.56,34.22,1.66
bremen_000134_000019_gtFine_labelTrainIds.png,31.86,33.52,1.65
cologne_000054_000019_gtFine_labelTrainIds.png,33.1,34.75,1.65
hamburg_000000_016928_gtFine_labelTrainIds.png,40.17,41.82,1.65
hamburg_000000_044251_gtFine_labelTrainIds.png,28.84,30.49,1.65
hanover_000000_031856_gtFine_labelTrainIds.png,28.15,29.8,1.65
bremen_000167_000019_gtFine_labelTrainIds.png,31.92,33.56,1.64
bremen_000314_000019_gtFine_labelTrainIds.png,32.46,34.1,1.64
darmstadt_000031_000019_gtFine_labelTrainIds.png,31.4,33.03,1.64
hamburg_000000_047057_gtFine_labelTrainIds.png,23.77,25.41,1.64
hamburg_000000_081299_gtFine_labelTrainIds.png,28.94,30.58,1.64
hamburg_000000_088054_gtFine_labelTrainIds.png,24.55,26.19,1.64
hanover_000000_038927_gtFine_labelTrainIds.png,37.38,39.02,1.64
jena_000106_000019_gtFine_labelTrainIds.png,29.58,31.22,1.64
strasbourg_000000_013944_gtFine_labelTrainIds.png,23.99,25.63,1.64
strasbourg_000001_015220_gtFine_labelTrainIds.png,35.94,37.58,1.64
strasbourg_000001_026606_gtFine_labelTrainIds.png,29.74,31.38,1.64
tubingen_000101_000019_gtFine_labelTrainIds.png,30.07,31.72,1.64
ulm_000051_000019_gtFine_labelTrainIds.png,28.25,29.89,1.64
weimar_000102_000019_gtFine_labelTrainIds.png,29.58,31.22,1.64
zurich_000010_000019_gtFine_labelTrainIds.png,34.16,35.8,1.64
aachen_000112_000019_gtFine_labelTrainIds.png,24.97,26.61,1.63
bremen_000025_000019_gtFine_labelTrainIds.png,25.45,27.08,1.63
bremen_000131_000019_gtFine_labelTrainIds.png,32.34,33.97,1.63
bremen_000138_000019_gtFine_labelTrainIds.png,38.13,39.75,1.63
cologne_000107_000019_gtFine_labelTrainIds.png,32.67,34.3,1.63
dusseldorf_000193_000019_gtFine_labelTrainIds.png,36.36,37.99,1.63
tubingen_000080_000019_gtFine_labelTrainIds.png,19.43,21.06,1.63
aachen_000155_000019_gtFine_labelTrainIds.png,31.02,32.64,1.62
cologne_000061_000019_gtFine_labelTrainIds.png,36.66,38.28,1.62
hamburg_000000_063403_gtFine_labelTrainIds.png,43.58,45.2,1.62
hanover_000000_008017_gtFine_labelTrainIds.png,27.39,29.01,1.62
jena_000040_000019_gtFine_labelTrainIds.png,29.86,31.48,1.62
strasbourg_000000_031067_gtFine_labelTrainIds.png,22.55,24.17,1.62
strasbourg_000001_022836_gtFine_labelTrainIds.png,22.56,24.18,1.62
bremen_000065_000019_gtFine_labelTrainIds.png,29.95,31.56,1.61
hanover_000000_046646_gtFine_labelTrainIds.png,33.44,35.05,1.61
hanover_000000_054965_gtFine_labelTrainIds.png,32.05,33.66,1.61
jena_000020_000019_gtFine_labelTrainIds.png,28.32,29.93,1.61
krefeld_000000_022162_gtFine_labelTrainIds.png,30.4,32.01,1.61
strasbourg_000000_005995_gtFine_labelTrainIds.png,32.83,34.44,1.61
strasbourg_000000_028822_gtFine_labelTrainIds.png,31.99,33.61,1.61
strasbourg_000001_035276_gtFine_labelTrainIds.png,35.08,36.69,1.61
stuttgart_000002_000019_gtFine_labelTrainIds.png,39.04,40.65,1.61
tubingen_000139_000019_gtFine_labelTrainIds.png,28.39,30,1.61
ulm_000058_000019_gtFine_labelTrainIds.png,31.93,33.54,1.61
zurich_000074_000019_gtFine_labelTrainIds.png,28.06,29.68,1.61
aachen_000075_000019_gtFine_labelTrainIds.png,30.6,32.19,1.6
dusseldorf_000043_000019_gtFine_labelTrainIds.png,24.01,25.61,1.6
dusseldorf_000118_000019_gtFine_labelTrainIds.png,33.92,35.52,1.6
hamburg_000000_068916_gtFine_labelTrainIds.png,39.16,40.77,1.6
stuttgart_000178_000019_gtFine_labelTrainIds.png,39.98,41.59,1.6
stuttgart_000183_000019_gtFine_labelTrainIds.png,38.96,40.56,1.6
tubingen_000077_000019_gtFine_labelTrainIds.png,30.12,31.73,1.6
ulm_000053_000019_gtFine_labelTrainIds.png,29.86,31.46,1.6
weimar_000078_000019_gtFine_labelTrainIds.png,30.31,31.91,1.6
bremen_000144_000019_gtFine_labelTrainIds.png,41.51,43.1,1.59
bremen_000244_000019_gtFine_labelTrainIds.png,29.87,31.45,1.59
dusseldorf_000082_000019_gtFine_labelTrainIds.png,30.36,31.95,1.59
erfurt_000104_000019_gtFine_labelTrainIds.png,20.8,22.39,1.59
hamburg_000000_077756_gtFine_labelTrainIds.png,27.06,28.64,1.59
krefeld_000000_026269_gtFine_labelTrainIds.png,33.94,35.53,1.59
strasbourg_000001_009333_gtFine_labelTrainIds.png,34.36,35.95,1.59
strasbourg_000001_053976_gtFine_labelTrainIds.png,23.8,25.38,1.59
tubingen_000120_000019_gtFine_labelTrainIds.png,33.07,34.66,1.59
tubingen_000134_000019_gtFine_labelTrainIds.png,31.47,33.05,1.59
bochum_000000_024343_gtFine_labelTrainIds.png,24.46,26.04,1.58
bremen_000229_000019_gtFine_labelTrainIds.png,29.03,30.61,1.58
dusseldorf_000205_000019_gtFine_labelTrainIds.png,26.24,27.82,1.58
hamburg_000000_090742_gtFine_labelTrainIds.png,28.01,29.59,1.58
hanover_000000_042382_gtFine_labelTrainIds.png,26.81,28.38,1.58
stuttgart_000127_000019_gtFine_labelTrainIds.png,39.6,41.18,1.58
zurich_000043_000019_gtFine_labelTrainIds.png,42.14,43.72,1.58
bochum_000000_019188_gtFine_labelTrainIds.png,31.92,33.49,1.57
bochum_000000_026056_gtFine_labelTrainIds.png,27.25,28.82,1.57
jena_000053_000019_gtFine_labelTrainIds.png,23.61,25.18,1.57
stuttgart_000080_000019_gtFine_labelTrainIds.png,25.31,26.88,1.57
tubingen_000021_000019_gtFine_labelTrainIds.png,37.92,39.49,1.57
ulm_000090_000019_gtFine_labelTrainIds.png,27.39,28.96,1.57
bochum_000000_001519_gtFine_labelTrainIds.png,18.68,20.24,1.56
bremen_000153_000019_gtFine_labelTrainIds.png,34.04,35.6,1.56
cologne_000018_000019_gtFine_labelTrainIds.png,43.59,45.16,1.56
strasbourg_000000_006483_gtFine_labelTrainIds.png,28.07,29.63,1.56
strasbourg_000000_026611_gtFine_labelTrainIds.png,19.82,21.38,1.56
stuttgart_000124_000019_gtFine_labelTrainIds.png,21,22.56,1.56
cologne_000067_000019_gtFine_labelTrainIds.png,32.45,34.01,1.55
cologne_000120_000019_gtFine_labelTrainIds.png,34.42,35.97,1.55
hamburg_000000_055039_gtFine_labelTrainIds.png,34.8,36.34,1.55
hanover_000000_003411_gtFine_labelTrainIds.png,33.29,34.84,1.55
weimar_000042_000019_gtFine_labelTrainIds.png,42.11,43.66,1.55
aachen_000059_000019_gtFine_labelTrainIds.png,26.83,28.36,1.54
bochum_000000_024717_gtFine_labelTrainIds.png,28.47,30,1.54
bremen_000220_000019_gtFine_labelTrainIds.png,43.06,44.6,1.54
dusseldorf_000141_000019_gtFine_labelTrainIds.png,36.61,38.15,1.54
hamburg_000000_028056_gtFine_labelTrainIds.png,30.98,32.52,1.54
hanover_000000_027390_gtFine_labelTrainIds.png,35.09,36.63,1.54
hanover_000000_042770_gtFine_labelTrainIds.png,34.1,35.64,1.54
strasbourg_000000_000065_gtFine_labelTrainIds.png,29.56,31.09,1.54
strasbourg_000000_003632_gtFine_labelTrainIds.png,37.55,39.09,1.54
strasbourg_000001_049399_gtFine_labelTrainIds.png,39.63,41.16,1.54
tubingen_000026_000019_gtFine_labelTrainIds.png,37.65,39.19,1.54
ulm_000001_000019_gtFine_labelTrainIds.png,34.24,35.78,1.54
weimar_000090_000019_gtFine_labelTrainIds.png,23.74,25.28,1.54
bremen_000019_000019_gtFine_labelTrainIds.png,35.53,37.06,1.53
bremen_000159_000019_gtFine_labelTrainIds.png,35.86,37.39,1.53
cologne_000006_000019_gtFine_labelTrainIds.png,35.06,36.59,1.53
erfurt_000003_000019_gtFine_labelTrainIds.png,33.89,35.42,1.53
jena_000000_000019_gtFine_labelTrainIds.png,32.17,33.7,1.53
strasbourg_000001_027097_gtFine_labelTrainIds.png,30.28,31.81,1.53
strasbourg_000001_040981_gtFine_labelTrainIds.png,29.64,31.17,1.53
stuttgart_000063_000019_gtFine_labelTrainIds.png,42.66,44.2,1.53
stuttgart_000157_000019_gtFine_labelTrainIds.png,29.02,30.55,1.53
stuttgart_000158_000019_gtFine_labelTrainIds.png,30.77,32.3,1.53
bochum_000000_010700_gtFine_labelTrainIds.png,23.44,24.96,1.52
bochum_000000_017453_gtFine_labelTrainIds.png,29.24,30.76,1.52
bochum_000000_020673_gtFine_labelTrainIds.png,27.18,28.7,1.52
bremen_000302_000019_gtFine_labelTrainIds.png,39.19,40.72,1.52
cologne_000022_000019_gtFine_labelTrainIds.png,38.61,40.13,1.52
dusseldorf_000150_000019_gtFine_labelTrainIds.png,27.1,28.62,1.52
hamburg_000000_053886_gtFine_labelTrainIds.png,30.82,32.34,1.52
hamburg_000000_073314_gtFine_labelTrainIds.png,27.55,29.07,1.52
krefeld_000000_019791_gtFine_labelTrainIds.png,34.38,35.89,1.52
strasbourg_000001_039703_gtFine_labelTrainIds.png,33.85,35.37,1.52
stuttgart_000122_000019_gtFine_labelTrainIds.png,21.89,23.41,1.52
stuttgart_000171_000019_gtFine_labelTrainIds.png,33.58,35.1,1.52
aachen_000016_000019_gtFine_labelTrainIds.png,36.07,37.59,1.51
bremen_000205_000019_gtFine_labelTrainIds.png,36.28,37.8,1.51
bremen_000277_000019_gtFine_labelTrainIds.png,25.4,26.91,1.51
cologne_000013_000019_gtFine_labelTrainIds.png,28.43,29.94,1.51
dusseldorf_000194_000019_gtFine_labelTrainIds.png,29.13,30.64,1.51
hamburg_000000_067223_gtFine_labelTrainIds.png,23.51,25.03,1.51
hanover_000000_027766_gtFine_labelTrainIds.png,34.83,36.34,1.51
jena_000007_000019_gtFine_labelTrainIds.png,33.77,35.29,1.51
jena_000025_000019_gtFine_labelTrainIds.png,39.77,41.28,1.51
jena_000032_000019_gtFine_labelTrainIds.png,35.73,37.24,1.51
zurich_000103_000019_gtFine_labelTrainIds.png,24.2,25.71,1.51
aachen_000157_000019_gtFine_labelTrainIds.png,32.75,34.25,1.5
bochum_000000_015645_gtFine_labelTrainIds.png,31.89,33.39,1.5
dusseldorf_000206_000019_gtFine_labelTrainIds.png,34,35.5,1.5
strasbourg_000000_018153_gtFine_labelTrainIds.png,24.5,26,1.5
strasbourg_000000_029839_gtFine_labelTrainIds.png,29.17,30.68,1.5
strasbourg_000001_042869_gtFine_labelTrainIds.png,31.8,33.31,1.5
ulm_000074_000019_gtFine_labelTrainIds.png,37.25,38.75,1.5
weimar_000041_000019_gtFine_labelTrainIds.png,23.74,25.23,1.5
weimar_000127_000019_gtFine_labelTrainIds.png,43.55,45.06,1.5
aachen_000113_000019_gtFine_labelTrainIds.png,27.26,28.75,1.49
bochum_000000_007950_gtFine_labelTrainIds.png,20.34,21.83,1.49
dusseldorf_000046_000019_gtFine_labelTrainIds.png,33.95,35.44,1.49
hanover_000000_007780_gtFine_labelTrainIds.png,31.45,32.94,1.49
tubingen_000014_000019_gtFine_labelTrainIds.png,20.8,22.29,1.49
ulm_000050_000019_gtFine_labelTrainIds.png,29.1,30.59,1.49
zurich_000105_000019_gtFine_labelTrainIds.png,26.99,28.48,1.49
bremen_000058_000019_gtFine_labelTrainIds.png,33.08,34.56,1.48
bremen_000285_000019_gtFine_labelTrainIds.png,28.93,30.41,1.48
darmstadt_000002_000019_gtFine_labelTrainIds.png,41.31,42.79,1.48
hanover_000000_012347_gtFine_labelTrainIds.png,40.39,41.88,1.48
monchengladbach_000000_022748_gtFine_labelTrainIds.png,26.24,27.72,1.48
monchengladbach_000000_023856_gtFine_labelTrainIds.png,30.36,31.84,1.48
strasbourg_000001_030725_gtFine_labelTrainIds.png,36.66,38.14,1.48
stuttgart_000128_000019_gtFine_labelTrainIds.png,18.01,19.48,1.48
stuttgart_000182_000019_gtFine_labelTrainIds.png,33,34.48,1.48
cologne_000063_000019_gtFine_labelTrainIds.png,23.72,25.19,1.47
cologne_000088_000019_gtFine_labelTrainIds.png,33.19,34.66,1.47
dusseldorf_000146_000019_gtFine_labelTrainIds.png,34.24,35.72,1.47
hamburg_000000_004985_gtFine_labelTrainIds.png,25.06,26.54,1.47
hamburg_000000_016691_gtFine_labelTrainIds.png,28.17,29.64,1.47
hamburg_000000_071016_gtFine_labelTrainIds.png,34.79,36.26,1.47
hamburg_000000_076392_gtFine_labelTrainIds.png,29.78,31.25,1.47
krefeld_000000_032845_gtFine_labelTrainIds.png,20.14,21.61,1.47
monchengladbach_000000_005138_gtFine_labelTrainIds.png,29.43,30.89,1.47
strasbourg_000001_037776_gtFine_labelTrainIds.png,25.46,26.93,1.47
stuttgart_000138_000019_gtFine_labelTrainIds.png,36.78,38.26,1.47
bremen_000014_000019_gtFine_labelTrainIds.png,31.75,33.21,1.46
bremen_000044_000019_gtFine_labelTrainIds.png,39.8,41.26,1.46
bremen_000128_000019_gtFine_labelTrainIds.png,29.25,30.72,1.46
cologne_000138_000019_gtFine_labelTrainIds.png,37.02,38.48,1.46
hamburg_000000_042505_gtFine_labelTrainIds.png,32.82,34.27,1.46
hamburg_000000_073389_gtFine_labelTrainIds.png,35.09,36.55,1.46
hamburg_000000_078407_gtFine_labelTrainIds.png,26.17,27.63,1.46
hanover_000000_007897_gtFine_labelTrainIds.png,33.73,35.19,1.46
hanover_000000_028202_gtFine_labelTrainIds.png,30.6,32.06,1.46
krefeld_000000_030701_gtFine_labelTrainIds.png,33.46,34.92,1.46
strasbourg_000000_029481_gtFine_labelTrainIds.png,24,25.47,1.46
strasbourg_000001_052050_gtFine_labelTrainIds.png,26.98,28.44,1.46
strasbourg_000001_052198_gtFine_labelTrainIds.png,29.7,31.16,1.46
stuttgart_000031_000019_gtFine_labelTrainIds.png,43.69,45.15,1.46
tubingen_000027_000019_gtFine_labelTrainIds.png,30.12,31.57,1.46
darmstadt_000068_000019_gtFine_labelTrainIds.png,29.63,31.08,1.45
darmstadt_000081_000019_gtFine_labelTrainIds.png,32.67,34.12,1.45
hamburg_000000_044400_gtFine_labelTrainIds.png,26.59,28.04,1.45
hanover_000000_012675_gtFine_labelTrainIds.png,39,40.45,1.45
krefeld_000000_025812_gtFine_labelTrainIds.png,28.96,30.41,1.45
strasbourg_000000_024945_gtFine_labelTrainIds.png,35.81,37.27,1.45
tubingen_000062_000019_gtFine_labelTrainIds.png,33.41,34.86,1.45
weimar_000003_000019_gtFine_labelTrainIds.png,26.42,27.86,1.45
weimar_000054_000019_gtFine_labelTrainIds.png,30.91,32.36,1.45
zurich_000036_000019_gtFine_labelTrainIds.png,28.59,30.04,1.45
aachen_000017_000019_gtFine_labelTrainIds.png,29.73,31.17,1.44
aachen_000077_000019_gtFine_labelTrainIds.png,24.31,25.75,1.44
darmstadt_000001_000019_gtFine_labelTrainIds.png,37.79,39.23,1.44
erfurt_000068_000019_gtFine_labelTrainIds.png,21.43,22.87,1.44
erfurt_000102_000019_gtFine_labelTrainIds.png,30.14,31.58,1.44
hamburg_000000_053486_gtFine_labelTrainIds.png,23.3,24.73,1.44
krefeld_000000_030400_gtFine_labelTrainIds.png,34.36,35.8,1.44
monchengladbach_000000_003442_gtFine_labelTrainIds.png,31.14,32.58,1.44
stuttgart_000113_000019_gtFine_labelTrainIds.png,25.76,27.2,1.44
stuttgart_000160_000019_gtFine_labelTrainIds.png,34.8,36.24,1.44
ulm_000092_000019_gtFine_labelTrainIds.png,29.38,30.82,1.44
bremen_000109_000019_gtFine_labelTrainIds.png,37.46,38.89,1.43
bremen_000193_000019_gtFine_labelTrainIds.png,26.88,28.31,1.43
darmstadt_000038_000019_gtFine_labelTrainIds.png,25.83,27.26,1.43
dusseldorf_000065_000019_gtFine_labelTrainIds.png,32.17,33.6,1.43
hamburg_000000_032460_gtFine_labelTrainIds.png,33.17,34.6,1.43
hanover_000000_007342_gtFine_labelTrainIds.png,32.57,34,1.43
hanover_000000_018213_gtFine_labelTrainIds.png,33.9,35.33,1.43
krefeld_000000_003707_gtFine_labelTrainIds.png,29.72,31.16,1.43
monchengladbach_000001_000876_gtFine_labelTrainIds.png,32.83,34.26,1.43
stuttgart_000072_000019_gtFine_labelTrainIds.png,41.86,43.29,1.43
cologne_000035_000019_gtFine_labelTrainIds.png,38.79,40.21,1.42
erfurt_000067_000019_gtFine_labelTrainIds.png,20.96,22.37,1.42
hanover_000000_015849_gtFine_labelTrainIds.png,35.1,36.52,1.42
hanover_000000_031144_gtFine_labelTrainIds.png,36.32,37.74,1.42
monchengladbach_000000_015928_gtFine_labelTrainIds.png,35.46,36.88,1.42
stuttgart_000123_000019_gtFine_labelTrainIds.png,21.13,22.55,1.42
ulm_000028_000019_gtFine_labelTrainIds.png,23.79,25.21,1.42
zurich_000017_000019_gtFine_labelTrainIds.png,37.76,39.17,1.42
bochum_000000_003005_gtFine_labelTrainIds.png,26.11,27.52,1.41
bremen_000181_000019_gtFine_labelTrainIds.png,26.87,28.28,1.41
bremen_000290_000019_gtFine_labelTrainIds.png,41.71,43.12,1.41
cologne_000023_000019_gtFine_labelTrainIds.png,38.53,39.93,1.41
dusseldorf_000184_000019_gtFine_labelTrainIds.png,22.23,23.65,1.41
hamburg_000000_060586_gtFine_labelTrainIds.png,29.31,30.73,1.41
hanover_000000_009004_gtFine_labelTrainIds.png,32.61,34.02,1.41
hanover_000000_045657_gtFine_labelTrainIds.png,35.6,37.01,1.41
krefeld_000000_003937_gtFine_labelTrainIds.png,32.37,33.79,1.41
monchengladbach_000001_000054_gtFine_labelTrainIds.png,40.73,42.14,1.41
strasbourg_000000_031323_gtFine_labelTrainIds.png,25.76,27.17,1.41
tubingen_000023_000019_gtFine_labelTrainIds.png,30.31,31.72,1.41
ulm_000063_000019_gtFine_labelTrainIds.png,29.75,31.16,1.41
zurich_000101_000019_gtFine_labelTrainIds.png,36.09,37.5,1.41
aachen_000013_000019_gtFine_labelTrainIds.png,22.37,23.77,1.4
cologne_000123_000019_gtFine_labelTrainIds.png,30.97,32.38,1.4
darmstadt_000019_000019_gtFine_labelTrainIds.png,28.08,29.48,1.4
darmstadt_000053_000019_gtFine_labelTrainIds.png,35.2,36.61,1.4
erfurt_000035_000019_gtFine_labelTrainIds.png,45.52,46.92,1.4
hanover_000000_035606_gtFine_labelTrainIds.png,28.59,29.98,1.4
hanover_000000_036051_gtFine_labelTrainIds.png,32.88,34.28,1.4
hanover_000000_044195_gtFine_labelTrainIds.png,30.4,31.81,1.4
hanover_000000_045446_gtFine_labelTrainIds.png,22.85,24.26,1.4
strasbourg_000001_053579_gtFine_labelTrainIds.png,27.59,28.99,1.4
strasbourg_000001_057517_gtFine_labelTrainIds.png,40.4,41.8,1.4
stuttgart_000188_000019_gtFine_labelTrainIds.png,27.19,28.59,1.4
stuttgart_000190_000019_gtFine_labelTrainIds.png,30.09,31.49,1.4
weimar_000020_000019_gtFine_labelTrainIds.png,33.65,35.06,1.4
weimar_000033_000019_gtFine_labelTrainIds.png,26.63,28.03,1.4
zurich_000066_000019_gtFine_labelTrainIds.png,26.78,28.18,1.4
bochum_000000_002562_gtFine_labelTrainIds.png,37.72,39.11,1.39
bremen_000286_000019_gtFine_labelTrainIds.png,39.33,40.72,1.39
dusseldorf_000011_000019_gtFine_labelTrainIds.png,33.61,35,1.39
dusseldorf_000097_000019_gtFine_labelTrainIds.png,29.84,31.23,1.39
hamburg_000000_000042_gtFine_labelTrainIds.png,29.96,31.36,1.39
hanover_000000_030276_gtFine_labelTrainIds.png,29.54,30.93,1.39
krefeld_000000_008305_gtFine_labelTrainIds.png,24.28,25.67,1.39
strasbourg_000001_014258_gtFine_labelTrainIds.png,33.51,34.9,1.39
strasbourg_000001_030839_gtFine_labelTrainIds.png,31.26,32.65,1.39
strasbourg_000001_041215_gtFine_labelTrainIds.png,31.78,33.18,1.39
zurich_000104_000019_gtFine_labelTrainIds.png,22,23.39,1.39
aachen_000001_000019_gtFine_labelTrainIds.png,26.77,28.15,1.38
aachen_000009_000019_gtFine_labelTrainIds.png,30.48,31.86,1.38
bremen_000185_000019_gtFine_labelTrainIds.png,37,38.38,1.38
bremen_000213_000019_gtFine_labelTrainIds.png,24.75,26.14,1.38
bremen_000281_000019_gtFine_labelTrainIds.png,30.69,32.07,1.38
bremen_000297_000019_gtFine_labelTrainIds.png,25.88,27.25,1.38
cologne_000101_000019_gtFine_labelTrainIds.png,18.15,19.53,1.38
cologne_000128_000019_gtFine_labelTrainIds.png,27.47,28.85,1.38
darmstadt_000004_000019_gtFine_labelTrainIds.png,25.83,27.2,1.38
erfurt_000006_000019_gtFine_labelTrainIds.png,30.61,31.99,1.38
erfurt_000019_000019_gtFine_labelTrainIds.png,35.72,37.1,1.38
erfurt_000065_000019_gtFine_labelTrainIds.png,25.64,27.03,1.38
hamburg_000000_019373_gtFine_labelTrainIds.png,29.35,30.73,1.38
hamburg_000000_065843_gtFine_labelTrainIds.png,27.21,28.59,1.38
hamburg_000000_101724_gtFine_labelTrainIds.png,28.97,30.35,1.38
