Image Name,mIoU,Class 0 IoU,Class 1 IoU,Class 2 IoU,Class 3 IoU,Class 4 IoU,Class 5 IoU,Class 6 IoU,Class 7 IoU,Class 8 IoU,Class 9 IoU,Class 10 IoU,Class 11 IoU,Class 12 IoU,Class 13 IoU,Class 14 IoU,Class 15 IoU,Class 16 IoU,Class 17 IoU,Class 18 IoU
aachen_000153_000019,0.2709,0.8989,0.6414,0,0,0.0818,0.5003,0,0.6437,0.6633,0.2598,0.9136,0.5448,0,0,0,0,0,0,0
aachen_000154_000019,0.3828,0.8794,0.8431,0.8506,0,0,0.304,0,0.3075,0.8904,0.6226,0.9224,0.8263,0,0.8261,0,0,0,0,0
aachen_000155_000019,0.3561,0.8732,0.8891,0.9085,0,0,0.4118,0,0.0931,0.9126,0.7956,0.8928,0,0,0.0555,0,0.9343,0,0,0
aachen_000156_000019,0.259,0.8852,0.5078,0,0,0,0.486,0,0.1383,0.9344,0.3645,0.8788,0,0.1891,0.5376,0,0,0,0,0
aachen_000157_000019,0.3701,0.8101,0.7261,0.8608,0,0,0.6961,0,0.5693,0.9248,0.6782,0.8427,0,0,0.9237,0,0,0,0,0
aachen_000158_000019,0.2352,0.8334,0.4091,0.096,0,0,0.4497,0,0,0.8902,0.3893,0.8333,0,0,0.568,0,0,0,0,0
aachen_000159_000019,0.2923,0.8962,0.622,0.9052,0,0,0.3754,0,0.5169,0.9064,0.5542,0.7689,0.0086,0,0,0,0,0,0,0
aachen_000160_000019,0.3686,0.8465,0.7025,0.3489,0,0.2429,0.4193,0,0.822,0.926,0.041,0.3591,0.2889,0.5666,0.9076,0,0,0,0,0.5318
aachen_000161_000019,0.3054,0.779,0.875,0.8837,0,0,0.2874,0,0.4763,0.7387,0,0.6632,0.6348,0,0,0,0,0,0,0.4644
aachen_000162_000019,0.2753,0.2025,0.0821,0.6195,0,0,0.4186,0,0.8359,0.775,0.5187,0,0.483,0,0,0,0,0,0.6211,0.6734
aachen_000163_000019,0.2228,0.7802,0.334,0.8373,0,0,0.2837,0,0,0.7688,0.3963,0,0.0068,0,0.8262,0,0,0,0,0
aachen_000164_000019,0.4316,0.8361,0.9091,0.9094,0,0,0.5373,0,0,0.9107,0.0804,0.8695,0.781,0,0.7831,0,0,0,0.9008,0.682
aachen_000165_000019,0.3226,0.7862,0.8329,0.9357,0,0,0.5284,0,0.4843,0.8374,0,0.7636,0,0,0.9608,0,0,0,0,0
aachen_000166_000019,0.266,0.8224,0.6859,0.7838,0,0,0.3105,0,0,0.7971,0.481,0.3466,0,0,0.7934,0,0,0,0,0.0341
aachen_000167_000019,0.3379,0.799,0.7823,0.8814,0,0,0.2942,0,0.2699,0.8066,0.3798,0,0,0,0.9246,0,0,0,0.8221,0.4605
aachen_000168_000019,0.2587,0.7773,0.003,0.8366,0,0,0.2692,0,0.2029,0.8866,0.3149,0.7066,0.0067,0,0.9123,0,0,0,0,0
aachen_000169_000019,0.3328,0.8525,0.8138,0.8978,0,0,0.3089,0,0.1697,0.788,0,0.9536,0.495,0,0.8605,0,0.1832,0,0,0
aachen_000170_000019,0.3877,0.8552,0.7898,0.8865,0,0,0.5448,0.6167,0.6366,0.8963,0.4668,0.7998,0,0,0.874,0,0,0,0,0
aachen_000171_000019,0.27,0.8819,0,0.5688,0,0,0.2906,0.1342,0.7828,0.6701,0.0089,0.8924,0,0,0.9006,0,0,0,0,0
aachen_000172_000019,0.3911,0.8444,0.7075,0.8136,0.395,0,0.4504,0.2036,0.1562,0.8546,0.758,0.6929,0.6391,0,0.9165,0,0,0,0,0
aachen_000173_000019,0.4066,0.8216,0.8816,0.9086,0.2426,0.5547,0.4898,0,0.2473,0.9341,0,0.842,0.8357,0,0.9675,0,0,0,0,0
bochum_000000_000313,0.36,0.8295,0.3003,0.7406,0,0.3822,0.3064,0.1424,0,0.8799,0.7422,0.7779,0,0,0.7912,0.9467,0,0,0,0
bochum_000000_000600,0.3942,0.7987,0.7407,0.7508,0,0.0263,0.5177,0.7179,0.5157,0.9119,0.5682,0.7166,0.3538,0,0.8719,0,0,0,0,0
bochum_000000_000885,0.3823,0.7831,0.7649,0.8406,0.0054,0.3335,0.5203,0.5214,0.5954,0.8684,0.3036,0.6506,0.2243,0,0.8532,0,0,0,0,0
bochum_000000_001097,0.3335,0.831,0.4302,0.6742,0,0,0.2828,0.7708,0.5346,0.8965,0.2915,0.8292,0,0,0.7949,0,0,0,0,0
bochum_000000_001519,0.2157,0.55,0.5768,0.7787,0,0,0.2935,0,0,0.8065,0.3043,0,0,0,0.789,0,0,0,0,0
bochum_000000_001828,0.455,0.7719,0.8377,0.805,0.0129,0,0.3737,0.5839,0.5178,0.8244,0.6741,0.861,0.6914,0,0.8009,0,0,0.8894,0,0
bochum_000000_002293,0.3848,0.8208,0.6479,0.3783,0.4312,0,0.4842,0.6273,0.4657,0.8818,0.5491,0.8354,0.2655,0,0.9236,0,0,0,0,0
bochum_000000_002562,0.4165,0.7467,0.7205,0.7603,0.3581,0.2939,0.7801,0.8275,0.3916,0.8389,0.6529,0,0.6777,0,0.8654,0,0,0,0,0
bochum_000000_003005,0.3072,0.8768,0.7518,0.8968,0,0.0001,0.6032,0.1202,0.1788,0.9162,0.3696,0.422,0,0,0.7021,0,0,0,0,0
bochum_000000_003245,0.3043,0.6856,0.7391,0.8566,0,0,0.1297,0,0,0.9091,0,0.7661,0.8098,0,0.8853,0,0,0,0,0
bochum_000000_003674,0.3116,0.7905,0.9236,0.8787,0.0096,0.2383,0.4462,0,0,0.8615,0,0,0.8375,0,0.9343,0,0,0,0,0
bochum_000000_004032,0.2596,0.8413,0.2032,0.8597,0.0005,0,0.331,0,0,0.8544,0,0.9125,0,0,0.9304,0,0,0,0,0
bochum_000000_004229,0.3644,0.7857,0.5272,0.8447,0,0,0.4932,0,0.8688,0.9154,0.692,0.8849,0,0,0.9113,0,0,0,0,0
bochum_000000_004748,0.2539,0.8135,0.3559,0.8757,0,0,0.4411,0,0,0.9012,0,0.4522,0.0454,0,0.9393,0,0,0,0,0
bochum_000000_005537,0.3096,0.7296,0.2225,0.7407,0.3018,0.1969,0.6807,0,0.6708,0.8055,0.4583,0.1388,0,0,0.8108,0,0,0,0,0.1263
bochum_000000_005936,0.3401,0.7546,0.2156,0.803,0.1882,0,0.2525,0.3996,0.2202,0.8847,0.6751,0.811,0.3087,0,0.9494,0,0,0,0,0
bochum_000000_006026,0.5123,0.7927,0.9168,0.5247,0.8532,0.6796,0.5431,0.6585,0.7931,0.7596,0.4934,0.9417,0.8443,0,0.9331,0,0,0,0,0
bochum_000000_006484,0.5668,0.7648,0.8171,0,0.9088,0.532,0.7425,0.8042,0.7362,0.8311,0.8495,0.9111,0.8175,0.7368,0.8189,0,0,0,0,0.4978
bochum_000000_006746,0.3452,0.8246,0.7561,0.7029,0,0.0492,0.0532,0,0.7401,0.8613,0.0332,0.8908,0.7959,0,0.8525,0,0,0,0,0
bochum_000000_007150,0.3595,0.7958,0.4724,0.808,0,0,0.5273,0.4482,0.0556,0.8731,0.0418,0.8475,0.1514,0.6672,0.8819,0,0,0,0,0.2608
bochum_000000_007651,0.3584,0.8355,0.6303,0.7961,0,0,0.4906,0.6733,0.7637,0.8285,0.009,0.886,0,0,0.8957,0,0,0,0,0
bochum_000000_007950,0.2464,0.8174,0.7378,0.1328,0,0,0.0777,0.2436,0.786,0.4665,0,0.606,0,0,0.8137,0,0,0,0,0
bochum_000000_008162,0.3104,0.8263,0.5387,0.8482,0,0.5246,0.0803,0.1678,0.2702,0.8423,0.0027,0.9172,0.011,0,0.8681,0,0,0,0,0
bochum_000000_008448,0.306,0.8621,0.1084,0.8178,0,0,0.5025,0.4932,0.6673,0.8714,0.0957,0.5141,0,0,0.8816,0,0,0,0,0
bochum_000000_008804,0.3153,0.7751,0.1497,0.8024,0,0,0.1824,0.6243,0.1915,0.8428,0.7373,0.7664,0,0,0.9183,0,0,0,0,0
bochum_000000_009554,0.3335,0.8264,0.1626,0.9233,0,0,0.4118,0.6609,0.4264,0.7174,0.6657,0,0.7758,0,0.7671,0,0,0,0,0
bochum_000000_009951,0.3209,0.8677,0.4189,0.7743,0,0,0.3398,0.5771,0.565,0.6304,0.0021,0.3249,0.8088,0,0.7886,0,0,0,0,0
bochum_000000_010562,0.3481,0.7839,0.1522,0.8208,0,0,0.1109,0.0901,0.9013,0.8528,0.751,0.5695,0.679,0,0.9027,0,0,0,0,0
bochum_000000_010700,0.2795,0.8575,0.1956,0.898,0,0,0.1603,0.2575,0.6809,0.7748,0.6158,0,0,0,0.8706,0,0,0,0,0
bochum_000000_011255,0.3226,0.6005,0.1399,0.8006,0,0,0.1758,0,0.5464,0.7991,0,0.8951,0.5271,0,0.9365,0,0,0,0,0.7084
bochum_000000_011711,0.3193,0.8063,0.8768,0.8244,0,0,0.4545,0.3433,0.1226,0.8227,0.2212,0.7216,0,0,0.8731,0,0,0,0,0
bochum_000000_013209,0.3378,0.7893,0.877,0.8776,0,0.0995,0.3196,0.1759,0.3607,0.7743,0.4259,0.8288,0,0,0.8904,0,0,0,0,0
bochum_000000_013705,0.3696,0.8016,0.6666,0.7887,0,0,0.4414,0.6545,0.7805,0.8729,0.4423,0.6077,0,0,0.9655,0,0,0,0,0
bochum_000000_014332,0.3479,0.7944,0.6778,0.8347,0,0,0.6226,0.4301,0.3793,0.8787,0.0441,0.7485,0.3233,0,0.8771,0,0,0,0,0
bochum_000000_014658,0.318,0.681,0.0901,0.8304,0,0,0.3879,0,0.695,0.8614,0.1021,0.8881,0.1407,0,0.9426,0,0,0,0.4235,0
bochum_000000_014803,0.3696,0.6844,0.5765,0.7373,0.5702,0,0.3903,0,0.306,0.8528,0,0.8907,0.3212,0,0.9333,0,0,0,0.7606,0
bochum_000000_015038,0.3197,0.7485,0.3949,0.7163,0,0,0.3507,0,0.1163,0.8518,0,0.8983,0.3102,0,0.9212,0,0.4007,0,0,0.3652
bochum_000000_015321,0.3159,0.7638,0.6936,0.7614,0.4305,0,0.5565,0,0.0218,0.9025,0,0.9346,0,0,0.9366,0,0,0,0,0
bochum_000000_015645,0.3605,0.7911,0.7157,0.7082,0.1189,0,0.5668,0.5242,0.534,0.8044,0,0.7144,0.1394,0,0.7556,0,0,0,0,0.4765
bochum_000000_015880,0.3142,0.679,0.1251,0.7579,0.575,0,0.1988,0.2253,0.5126,0.8774,0.0044,0.8422,0.2323,0,0.9399,0,0,0,0,0
bochum_000000_016125,0.2705,0.7246,0.8196,0.8002,0,0,0.3515,0.8774,0.086,0.7871,0,0,0.6926,0,0,0,0,0,0,0
bochum_000000_016260,0.1797,0.0031,0.1152,0.7638,0,0,0.0599,0,0,0.7539,0,0.8199,0,0,0.8988,0,0,0,0,0
bochum_000000_016591,0.238,0.0046,0.2096,0.6385,0,0,0.313,0,0.2642,0.7891,0,0.8243,0.353,0,0.5475,0,0,0,0,0.5787
bochum_000000_016758,0.2884,0.0124,0.3036,0.872,0,0,0.3361,0,0.6576,0.8435,0,0.8486,0.8519,0,0.7533,0,0,0,0,0
bochum_000000_017216,0.297,0,0.2024,0.7817,0,0.025,0.6379,0,0.016,0.7991,0,0.6205,0.5802,0.621,0.7635,0,0,0,0,0.5951
bochum_000000_017453,0.293,0.0118,0.1406,0.7693,0,0.0546,0.5228,0,0.4891,0.8849,0.636,0.5414,0.5638,0,0.9531,0,0,0,0,0
bochum_000000_018195,0.2907,0.6659,0.0033,0.9179,0,0,0.1254,0.4008,0.6533,0.921,0,0.8891,0,0,0.9471,0,0,0,0,0
bochum_000000_019188,0.361,0.7952,0.2165,0.8406,0,0,0.5042,0.4538,0.7415,0.8076,0.812,0.7922,0,0,0.8962,0,0,0,0,0
bochum_000000_020673,0.3138,0.7988,0.0342,0.7211,0.0209,0,0.1185,0.4051,0.1134,0.8797,0.6806,0.6126,0.6668,0,0.911,0,0,0,0,0
bochum_000000_020776,0.4265,0.8173,0.4978,0.9092,0.0015,0,0.6144,0.7092,0.8393,0.8959,0.4808,0.5614,0.8976,0,0.8798,0,0,0,0,0
bochum_000000_020899,0.3103,0.8038,0.382,0.7644,0.0185,0,0.4259,0,0.7446,0.8572,0.5337,0.5621,0,0,0.8031,0,0,0,0,0
bochum_000000_021070,0.2901,0.8298,0.463,0.3012,0,0,0.3662,0,0.6173,0.8221,0.71,0.5012,0,0,0.9016,0,0,0,0,0
bochum_000000_021325,0.3593,0.8376,0.6295,0.9,0,0,0.4717,0.5622,0.3626,0.8116,0.5474,0.8143,0,0,0.8895,0,0,0,0,0
bochum_000000_021393,0.2822,0.7653,0.8952,0.6247,0,0.315,0.0616,0,0.0504,0.8549,0.1031,0.9209,0,0,0.7709,0,0,0,0,0
bochum_000000_021479,0.3165,0.8369,0.8619,0.8439,0,0,0.1975,0,0.5282,0.9231,0.1808,0.8534,0,0,0.7869,0,0,0,0,0
bochum_000000_021606,0.3584,0.828,0.574,0.8658,0,0,0.2891,0,0.3752,0.9062,0.5939,0.7932,0,0,0.8951,0,0,0,0,0.6887
bochum_000000_022210,0.3345,0.6532,0.0298,0.8591,0,0,0.495,0.5941,0.8186,0.5602,0.596,0.7998,0.1678,0,0.7826,0,0,0,0,0
bochum_000000_022414,0.3592,0.6817,0.6395,0.7871,0,0.0333,0.2231,0.6562,0.7123,0.9028,0,0.8365,0.4949,0,0.8566,0,0,0,0,0
bochum_000000_023040,0.3949,0.785,0.8859,0.8041,0,0,0.4784,0.6941,0.671,0.7782,0,0.7524,0.8329,0,0.822,0,0,0,0,0
bochum_000000_023174,0.258,0,0.1068,0.7218,0,0,0.4861,0,0.7054,0.8864,0,0.8235,0.2614,0,0.9115,0,0,0,0,0
bochum_000000_023435,0.2287,0.781,0,0.9028,0,0,0.0004,0,0.2546,0.7748,0,0.6826,0,0,0.9482,0,0,0,0,0
bochum_000000_023648,0.3543,0.7166,0.4664,0.8929,0,0,0.6512,0,0.7076,0.8795,0.6979,0,0.8126,0,0.9063,0,0,0,0,0
bochum_000000_024196,0.3647,0.8545,0.4521,0.8148,0,0,0.652,0.6725,0.3188,0.8703,0.6785,0.7778,0,0,0.8388,0,0,0,0,0
bochum_000000_024343,0.2841,0.7517,0.7441,0.6929,0,0,0.2564,0,0.1988,0.7914,0.1815,0.6356,0.206,0,0.94,0,0,0,0,0.0004
bochum_000000_024524,0.335,0.7164,0.7474,0.7316,0.2318,0.5269,0.706,0,0.51,0.8847,0.3315,0.0645,0,0,0.9152,0,0,0,0,0
bochum_000000_024717,0.3231,0.7297,0.8878,0.8777,0,0,0.4473,0.5044,0.4719,0.91,0.3548,0,0,0,0.9545,0,0,0,0,0
bochum_000000_024855,0.3497,0.7155,0.0414,0.8225,0.6094,0.0638,0.4478,0.2822,0.5808,0.8663,0.3185,0.6237,0.3375,0,0.9342,0,0,0,0,0
bochum_000000_025746,0.2788,0.802,0.5492,0.6905,0.1174,0,0.3238,0,0.6742,0.9235,0.3214,0,0,0,0.8947,0,0,0,0,0
bochum_000000_025833,0.3821,0.7589,0.6857,0.5409,0.8382,0,0.5021,0,0.6997,0.9113,0.3513,0.2654,0.8129,0,0.8943,0,0,0,0,0
bochum_000000_026056,0.3115,0.741,0.6031,0.7687,0.7771,0,0.351,0,0.4023,0.9258,0.4575,0,0,0,0.8919,0,0,0,0,0
bochum_000000_026634,0.2858,0.7425,0.3181,0.8586,0.4144,0.0001,0.5426,0,0.1714,0.8672,0.2447,0.4108,0,0,0.8589,0,0,0,0,0
bochum_000000_027057,0.3197,0.8016,0.804,0.5103,0.1922,0,0.2589,0.6011,0.3545,0.8757,0.2601,0.6744,0,0,0.7418,0,0,0,0,0
bochum_000000_027699,0.3064,0.8053,0.5627,0.0081,0.7717,0,0.5993,0,0.8684,0.8982,0.5608,0,0,0,0.7473,0,0,0,0,0
bochum_000000_027951,0.3081,0.7853,0.7475,0.439,0,0,0.7304,0,0.8963,0.9143,0.4726,0,0,0,0.8685,0,0,0,0,0
bochum_000000_028297,0.2999,0.7705,0.2667,0.8356,0,0,0.0911,0,0.4184,0.875,0.4079,0.7598,0.3206,0,0.952,0,0,0,0,0
bochum_000000_028764,0.1895,0.7055,0,0,0,0,0.5318,0,0.2588,0.9317,0.227,0,0,0,0.9461,0,0,0,0,0
bochum_000000_029203,0.2976,0.6935,0.0004,0.7989,0,0,0.4067,0,0.7583,0.9161,0.3581,0.7534,0.0177,0,0.9507,0,0,0,0,0
bochum_000000_029721,0.3615,0.8017,0.7245,0.3129,0.917,0,0.6342,0,0.8395,0.895,0.5167,0.2807,0,0,0.9453,0,0,0,0,0
bochum_000000_030913,0.2917,0.7583,0.0122,0.5826,0.291,0.4623,0.1078,0,0.1878,0.9004,0.8,0.4759,0,0,0.9638,0,0,0,0,0
bochum_000000_031152,0.2674,0.6734,0.3066,0.8327,0.6591,0.0132,0.3886,0,0.0019,0.8036,0.6126,0.7898,0,0,0,0,0,0,0,0
bochum_000000_031477,0.3615,0.7991,0.647,0.1733,0.8128,0.7026,0.4376,0,0.5543,0.9107,0.0023,0.8954,0,0,0.9337,0,0,0,0,0
bochum_000000_031687,0.3827,0.8117,0.6973,0.5907,0,0.5102,0.647,0,0.6931,0.9023,0.4402,0.786,0,0,0.3334,0,0.8603,0,0,0
bochum_000000_031922,0.2181,0.6853,0.5799,0.706,0,0,0.4341,0,0,0.6645,0,0.8197,0,0,0.2536,0,0,0,0,0
bochum_000000_032169,0.3641,0.7779,0.5146,0.8776,0.6089,0.7632,0.2978,0,0,0.882,0.5618,0.7241,0,0,0.9099,0,0,0,0,0
bochum_000000_033056,0.3518,0.8377,0.909,0.8209,0.8646,0,0.3453,0.2511,0.2066,0.6341,0.1315,0.8305,0,0,0.8537,0,0,0,0,0
bochum_000000_033331,0.2843,0.857,0.4747,0.884,0,0,0.4053,0.297,0,0.651,0,0.9091,0,0,0.9234,0,0,0,0,0
bochum_000000_033531,0.336,0.8319,0.7193,0.7578,0,0.136,0.2225,0.4599,0.4469,0.7475,0.3586,0.9263,0,0,0.7781,0,0,0,0,0
bochum_000000_033714,0.2701,0.7869,0.0962,0.5632,0,0,0.272,0,0.0002,0.8883,0.6647,0.8706,0,0,0.7722,0.2176,0,0,0,0
bochum_000000_034936,0.3697,0.8314,0.7075,0.8464,0,0,0.5077,0.4025,0.7844,0.8361,0,0.9031,0.3577,0,0.8476,0,0,0,0,0
bochum_000000_035958,0.3672,0.8723,0.5553,0.8498,0.7758,0.0973,0.078,0.079,0.4253,0.9092,0.0568,0.9216,0,0.0156,0.8861,0,0,0,0.4551,0
bochum_000000_036606,0.3574,0.8216,0.3744,0.7883,0,0,0.6574,0.5697,0.4086,0.9064,0.265,0.9078,0.2822,0,0.8086,0,0,0,0,0
bochum_000000_037039,0.3542,0.8196,0.4064,0.5061,0.2822,0.1717,0.5473,0.655,0.286,0.8768,0.2977,0.8785,0.0788,0,0.9242,0,0,0,0,0
bochum_000000_037223,0.3641,0.8307,0.8072,0.7996,0.3688,0.2,0.2221,0.15,0.1862,0.8392,0.3105,0.8847,0.4477,0,0.8704,0,0,0,0,0
bochum_000000_037829,0.2612,0.856,0.38,0.4985,0.5222,0,0.4776,0,0,0.9054,0.6457,0.0281,0,0,0.6488,0,0,0,0,0
bochum_000000_038022,0.3279,0.8203,0.4703,0.8821,0,0,0.1761,0,0.6963,0.9073,0.5686,0.5561,0,0,0.6241,0,0,0,0,0.5284
bochum_000000_038150,0.3315,0.8213,0.538,0.7489,0,0,0.3571,0.2952,0.3643,0.8807,0.7263,0.658,0.314,0,0.5947,0,0,0,0,0
bremen_000000_000019,0.3039,0.8401,0.883,0.9082,0,0,0.1949,0,0.2963,0.8588,0,0.3162,0,0,0.9072,0,0,0,0,0.5692
bremen_000001_000019,0.2904,0.8356,0.6381,0.893,0.0496,0,0.0377,0,0.617,0.8832,0,0.611,0,0,0.9519,0,0,0,0,0
bremen_000002_000019,0.2665,0.877,0.4111,0.8783,0,0,0.4469,0,0.8673,0.8728,0,0,0.7094,0,0,0,0,0,0,0
bremen_000003_000019,0.324,0.8747,0.8912,0.934,0,0,0.4803,0.0241,0,0.6368,0,0.9354,0,0.1224,0.5157,0,0,0.7409,0,0
bremen_000004_000019,0.423,0.5329,0.5298,0.8981,0,0,0.4282,0.3575,0.624,0.0638,0,0.875,0.6844,0.7758,0.8903,0,0,0.965,0,0.4123
bremen_000005_000019,0.3143,0.8767,0.728,0.7838,0,0,0,0,0.1467,0.7669,0.3262,0.9403,0,0,0.9483,0,0,0,0,0.4548
bremen_000006_000019,0.3958,0.8949,0.7387,0.8204,0,0,0.4218,0.3465,0.6339,0.8688,0.2201,0.628,0.4771,0,0.8182,0,0,0,0,0.6522
bremen_000007_000019,0.3627,0.7933,0.9172,0.8181,0,0,0.5608,0.3302,0.1682,0.8366,0,0.8698,0.6812,0,0.9151,0,0,0,0,0
bremen_000008_000019,0.4055,0.8972,0.8174,0.8983,0.318,0.5151,0.5101,0,0,0.86,0,0.7375,0.0156,0,0.8304,0,0.6219,0,0,0.683
bremen_000009_000019,0.3325,0.7669,0.1751,0.679,0,0.2813,0.3548,0.0419,0.8455,0.7872,0.0725,0.7963,0.5814,0,0.9357,0,0,0,0,0
bremen_000010_000019,0.4859,0.7192,0.8492,0.8358,0,0.6047,0.6048,0.6216,0.7789,0.8063,0.0208,0.8768,0.5711,0.3986,0.9313,0,0,0,0,0.6123
bremen_000011_000019,0.306,0.6207,0.0349,0.845,0,0.1173,0.4948,0,0,0.8466,0.0343,0.9014,0.3292,0,0.8238,0,0.766,0,0,0
bremen_000012_000019,0.3573,0.6843,0.8899,0.9046,0,0,0.5978,0,0.3956,0.6186,0,0.7183,0.5808,0,0,0,0.6921,0.038,0,0.6696
bremen_000013_000019,0.3203,0.8422,0.6264,0.9251,0,0,0.0147,0,0.5061,0.8597,0,0.6264,0.0082,0.2229,0.8843,0,0,0,0,0.5697
bremen_000014_000019,0.3626,0.8569,0.8473,0.9052,0.6496,0.8538,0.1185,0,0.73,0.85,0,0,0.2727,0,0.8063,0,0,0,0,0
bremen_000015_000019,0.2635,0.8113,0.8387,0.9293,0,0,0.2795,0,0.4766,0.506,0,0,0,0.6121,0,0,0,0,0,0.5526
bremen_000016_000019,0.2739,0.7604,0.6997,0.9004,0,0,0.0473,0.0127,0.1763,0.7713,0,0.187,0.7322,0,0.9169,0,0,0,0,0
bremen_000017_000019,0.3854,0.8618,0.8824,0.7296,0,0,0.4385,0.4588,0.662,0.8485,0,0.8641,0.3005,0,0.8729,0,0,0,0,0.4028
bremen_000018_000019,0.3514,0.8993,0,0.9358,0,0,0.3199,0,0.3054,0.9435,0.8052,0.8996,0,0,0.9525,0,0.616,0,0,0
bremen_000019_000019,0.4027,0.8998,0.7727,0.844,0,0,0.328,0.0905,0.5994,0.8476,0.5224,0.8612,0.4433,0,0.6699,0,0,0,0,0.772
bremen_000020_000019,0.3933,0.896,0.9067,0.8005,0,0.3443,0.5563,0,0,0.802,0.7917,0.9543,0.5724,0,0.8483,0,0,0,0,0
bremen_000021_000019,0.3574,0.8438,0.637,0.8389,0,0.136,0.3,0.2224,0.7807,0.8811,0.0878,0.9272,0.3566,0,0.7786,0,0,0,0,0
bremen_000022_000019,0.3348,0.8038,0.9253,0.9403,0,0,0.1482,0,0,0.6863,0,0.5249,0.6917,0,0.9549,0,0,0,0,0.6852
bremen_000023_000019,0.1719,0.3339,0.4019,0.8841,0,0,0.0662,0,0,0.7508,0,0,0.8284,0,0,0,0,0,0,0
bremen_000024_000019,0.2318,0.8319,0.9286,0.946,0,0,0,0,0,0.0991,0,0.8744,0,0,0.7245,0,0,0,0,0
bremen_000025_000019,0.2969,0.8056,0.8862,0.9493,0,0,0.164,0,0.8008,0.8385,0,0,0.4268,0,0.7703,0,0,0,0,0
bremen_000026_000019,0.2926,0.8228,0.6373,0.8324,0,0,0.2756,0.4201,0.5702,0.8091,0,0,0.7374,0,0,0,0,0,0,0.4538
bremen_000027_000019,0.3734,0.833,0.9471,0.8163,0.0005,0.8357,0.355,0,0.7141,0.8411,0,0,0.5249,0,0.4373,0,0,0,0,0.7893
bremen_000028_000019,0.3081,0.711,0.6011,0.923,0,0,0.2546,0,0.8634,0.8938,0,0,0.7229,0.633,0,0,0,0,0,0.2513
bremen_000029_000019,0.362,0.8781,0.4354,0.9373,0,0,0.0596,0.0203,0.6737,0.9159,0,0.9028,0.4927,0,0.9223,0,0,0,0,0.6395
bremen_000030_000019,0.3213,0.8448,0.836,0.9365,0,0,0.419,0,0.8088,0,0,0,0.6819,0,0.9457,0,0,0,0,0.632
bremen_000031_000019,0.3983,0.8639,0.9133,0.9204,0,0,0.1155,0,0.3768,0.6769,0.6634,0.9209,0.5877,0,0.9373,0,0,0,0,0.5923
bremen_000032_000019,0.3935,0.8412,0.934,0.8165,0,0.494,0.4098,0.6404,0.581,0.7903,0,0.8565,0.2405,0,0.8726,0,0,0,0,0
bremen_000033_000019,0.3874,0.8216,0.8105,0.7342,0,0,0.689,0.4911,0.4462,0.801,0.1402,0.9125,0,0,0.595,0,0,0.9193,0,0
bremen_000034_000019,0.2973,0.7137,0.4669,0.7985,0.8974,0,0.226,0.3788,0.3077,0.7692,0,0,0.1537,0,0.9367,0,0,0,0,0
bremen_000035_000019,0.3287,0.9163,0.162,0.9041,0.7979,0,0.5755,0,0.2454,0,0,0.566,0.7469,0,0.8839,0,0,0,0,0.4474
bremen_000036_000019,0.2512,0.8731,0.0375,0.8696,0,0.0626,0.6931,0,0,0.7702,0.032,0,0.5455,0,0,0,0.889,0,0,0
bremen_000037_000019,0.2972,0.8653,0.1287,0.9418,0,0,0.6726,0,0.6804,0.8314,0,0,0.815,0,0,0,0,0,0,0.7114
bremen_000038_000019,0.2892,0.5976,0.3399,0.9192,0,0,0.4644,0.0821,0.0586,0.8288,0,0.7388,0.5679,0,0.8976,0,0,0,0,0
bremen_000039_000019,0.2674,0.7648,0.3067,0.9064,0,0,0.5375,0.699,0.3298,0.8366,0.2195,0,0,0,0,0,0,0,0,0.4795
bremen_000040_000019,0.2646,0.845,0.3964,0.9042,0,0,0.7067,0.7864,0.3585,0,0,0,0.1572,0,0.8732,0,0,0,0,0
bremen_000041_000019,0.3169,0.8466,0.8568,0.9461,0,0,0.3103,0.6089,0.4782,0,0,0,0.2278,0,0.966,0,0,0,0,0.7811
bremen_000042_000019,0.2792,0.7502,0.7823,0.8718,0,0,0.706,0,0.3334,0.7381,0,0,0.5326,0,0,0,0,0,0,0.5904
bremen_000043_000019,0.3204,0.6266,0.605,0.9472,0,0,0.3865,0.3011,0.8179,0.8043,0,0.5922,0.1757,0,0.8314,0,0,0,0,0
bremen_000044_000019,0.442,0.8347,0.8785,0.8106,0,0,0.6033,0.5842,0.0454,0.8144,0.4117,0.9032,0.5274,0,0.691,0,0,0,0.7094,0.5834
bremen_000045_000019,0.3168,0.8351,0.3197,0.8132,0,0,0.6332,0,0.081,0.7898,0.4088,0.8082,0.756,0,0,0,0,0,0,0.5733
bremen_000046_000019,0.2762,0.8411,0.9383,0.9594,0,0,0.7026,0,0.3446,0,0,0,0.5295,0,0.9329,0,0,0,0,0
bremen_000047_000019,0.2973,0.8444,0.8311,0.937,0,0,0.2591,0,0.5732,0.8862,0,0,0.4883,0,0.8293,0,0,0,0,0
bremen_000048_000019,0.247,0.9011,0.6409,0.9505,0,0,0,0,0.8808,0,0,0,0.8579,0,0.4619,0,0,0,0,0
bremen_000049_000019,0.3668,0.855,0.8986,0,0.2052,0.8185,0.6844,0.6783,0.2497,0.943,0,0,0.813,0,0.8144,0,0,0,0,0.0088
bremen_000050_000019,0.4249,0.8769,0.8652,0.8134,0,0,0.7979,0,0.7589,0.9127,0,0.8993,0.6431,0,0.9416,0,0,0,0,0.5645
